,dt,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,wind.gust,clouds.all,weather.id,weather.main,weather.description,weather.icon,rain.1h
6739,1732881600,19.12,18.92,1023,70,18.64,19.89,7.2,200,,20,801,Clouds,few clouds,02d,
6740,1732885200,19.59,19.43,1022,70,19.2,20.4,5.66,200,,20,801,Clouds,few clouds,02d,
6741,1732888800,19.99,19.77,1022,66,19.32,20.76,5.81,165,7.6,20,801,Clouds,few clouds,02d,
6742,1732892400,19.58,19.4,1022,69,19.32,20.28,5.14,210,,20,801,Clouds,few clouds,02d,
6743,1732896000,19.5,19.36,1022,71,18.78,19.75,5.14,200,,20,801,Clouds,few clouds,02d,
6744,1732899600,18.21,18.02,1023,74,17.5,18.83,2.57,180,,20,801,Clouds,few clouds,02n,
6745,1732903200,16.98,16.82,1023,80,16.55,17.42,3.09,180,,20,801,Clouds,few clouds,02n,
6746,1732906800,16.63,16.54,1024,84,15.4,17.72,3.13,122,4.47,20,801,Clouds,few clouds,02n,
6747,1732910400,15.89,15.78,1024,86,15.4,16.61,2.57,150,,20,801,Clouds,few clouds,02n,
6748,1732914000,16.3,16.26,1025,87,15.25,16.61,5.14,170,,20,801,Clouds,few clouds,02n,
6749,1732917600,16.15,16.04,1025,85,15.44,17.4,4.63,180,,40,802,Clouds,scattered clouds,03n,
6750,1732921200,16.03,15.99,1025,88,14.69,16.48,2.57,170,,20,801,Clouds,few clouds,02n,
6751,1732924800,15.4,15.27,1024,87,14.32,17.11,3.09,140,,40,802,Clouds,scattered clouds,03n,
6752,1732928400,14.93,14.75,1024,87,13.4,15.5,3.09,150,,0,800,Clear,clear sky,01n,
6753,1732932000,14.4,14.19,1024,88,13.4,15.31,3.09,160,,0,800,Clear,clear sky,01n,
6754,1732935600,14.73,14.58,1023,89,13.06,15.87,3.09,170,,20,801,Clouds,few clouds,02n,
6755,1732939200,14.78,14.64,1023,89,13.61,16.56,2.06,140,,100,804,Clouds,overcast clouds,04n,
6756,1732942800,14.85,14.66,1023,87,13.77,16.31,2.68,113,3.58,75,803,Clouds,broken clouds,04n,
6757,1732946400,15.48,15.33,1023,86,15.2,15.87,3.09,150,,20,801,Clouds,few clouds,02n,
6758,1732950000,15.65,15.52,1022,86,15.4,16.87,2.68,128,4.02,75,803,Clouds,broken clouds,04n,
6759,1732953600,15.91,15.88,1022,89,15.4,16.87,4.63,140,,75,803,Clouds,broken clouds,04d,
6760,1732957200,15.93,15.95,1022,91,15.44,16.87,4.12,140,,75,500,Rain,light rain,10d,0.35
6761,1732960800,16.29,16.4,1023,93,15.84,17.11,3.58,137,4.92,100,521,Rain,shower rain,09d,1.41
6762,1732964400,16.7,16.88,1023,94,16.39,17.67,3.6,140,,75,803,Clouds,broken clouds,04d,
6763,1732968000,17.84,18.03,1022,90,17.4,18.27,3.6,170,,75,803,Clouds,broken clouds,04d,
6764,1732971600,19.36,19.49,1022,82,18.78,19.64,7.6,159,10.73,40,802,Clouds,scattered clouds,03d,
6765,1732975200,17.86,17.97,1021,87,16.95,18.58,6.26,147,9.83,100,500,Rain,light rain,10d,0.6
6766,1732978800,17.97,18.02,1020,84,17.47,18.4,8.23,180,13.38,20,801,Clouds,few clouds,02d,
6767,1732982400,18.26,18.33,1020,84,17.53,18.83,5.66,170,,20,801,Clouds,few clouds,02d,
6768,1732986000,18.09,18.07,1020,81,17.53,18.83,4.63,170,,0,800,Clear,clear sky,01n,
6769,1732989600,18.37,18.35,1021,80,17.5,18.83,4.63,170,,0,800,Clear,clear sky,01n,
6770,1732993200,17.26,17.21,1021,83,16.55,18.27,4.63,160,,0,800,Clear,clear sky,01n,
6771,1732996800,17.14,17.05,1021,82,16.4,18.27,2.68,128,4.02,0,800,Clear,clear sky,01n,
6772,1733000400,17.73,17.62,1021,79,16.95,18.27,3.09,160,,0,800,Clear,clear sky,01n,
6773,1733004000,16.68,16.7,1021,88,16.0,17.5,1.34,113,,95,804,Clouds,overcast clouds,04n,
6774,1733007600,16.45,16.47,1021,89,15.28,17.16,3.6,170,,40,521,Rain,shower rain,09n,0.95
6775,1733011200,16.16,16.23,1021,92,15.25,16.61,3.6,170,,75,500,Rain,light rain,10n,0.31
6776,1733014800,15.99,16.1,1020,94,15.25,16.61,2.06,140,,75,803,Clouds,broken clouds,04n,
6777,1733018400,15.64,15.71,1020,94,14.88,16.56,2.57,150,,75,803,Clouds,broken clouds,04n,
6778,1733022000,16.19,16.32,1020,94,15.25,16.98,2.57,160,,40,802,Clouds,scattered clouds,03n,
6779,1733025600,15.96,15.99,1020,91,14.88,16.87,3.13,279,,75,500,Rain,light rain,10n,0.64
6780,1733029200,15.45,15.51,1021,94,14.88,16.05,3.6,260,,40,802,Clouds,scattered clouds,03n,
6781,1733032800,15.42,15.47,1021,94,14.72,15.87,1.54,160,,20,801,Clouds,few clouds,02n,
6782,1733036400,15.21,15.29,1021,96,14.4,15.5,0.51,0,,75,501,Rain,moderate rain,10n,0.56
6783,1733040000,15.12,15.19,1022,96,14.17,15.4,3.6,120,,40,200,Thunderstorm,thunderstorm with light rain,11d,1.33
